tenure_months,dependents,monthly_charges,tech_support_no,city_encoded,population,longitude_encoded,cltv,avg_monthly_gb_download,online_security,paperless_billing,payment_method_credit_card,online_backup,payment_method_bank_withdrawal,streaming_music,referred_a_friend,internet_type_dsl,internet_type_cable,internet_type_fiber_optic,multiple_lines,churn_label
72,1,20.7,0.0,1043,1273,891,4528,0,0,0,0.0,0,0.0,0,1,0.0,0.0,0.0,0,1
66,0,19.35,0.0,1063,19050,1141,5637,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
1,1,19.55,0.0,17,751,933,5272,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
38,1,74.05,0.0,33,1526,982,5975,76,1,1,0.0,1,1.0,0,1,1.0,0.0,0.0,0,1
23,1,40.1,0.0,141,4829,912,2327,26,1,1,1.0,0,0.0,0,0,1.0,0.0,0.0,0,1
10,0,20.1,0.0,207,8525,959,3509,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,0,1
72,1,83.55,0.0,302,185,916,5940,27,1,0,1.0,0,0.0,1,1,1.0,0.0,0.0,1,1
35,0,56.85,0.0,373,407,941,3102,69,0,1,0.0,1,1.0,0,1,1.0,0.0,0.0,0,1
58,1,19.55,0.0,283,69,798,4125,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,0,1
70,1,106.15,0.0,598,3747,989,4649,28,0,0,0.0,1,1.0,1,1,0.0,0.0,1.0,0,1
38,1,78.95,1.0,777,8577,865,2125,30,0,1,1.0,1,0.0,1,1,0.0,1.0,0.0,1,1
60,1,49.75,1.0,929,88,858,6307,51,0,0,0.0,1,1.0,1,1,0.0,1.0,0.0,0,1
26,0,92.4,1.0,1020,25,812,5461,8,1,0,1.0,1,0.0,0,0,0.0,0.0,1.0,1,1
8,0,58.2,0.0,1055,31,978,3325,28,1,1,0.0,1,1.0,0,0,1.0,0.0,0.0,0,1
55,0,73.1,1.0,289,22028,998,5832,26,0,0,0.0,0,1.0,0,0,0.0,0.0,1.0,1,1
72,0,59.75,1.0,830,15494,1052,4515,23,1,1,0.0,1,1.0,0,0,1.0,0.0,0.0,1,1
54,1,59.8,1.0,840,16599,1114,5898,21,0,0,0.0,1,1.0,0,1,0.0,1.0,0.0,1,1
72,1,116.6,0.0,840,25355,1105,5227,52,1,0,0.0,1,1.0,1,1,0.0,0.0,1.0,1,1
52,0,109.3,0.0,840,16164,1110,5624,30,1,0,0.0,0,1.0,1,0,0.0,0.0,1.0,1,1
39,0,50.65,1.0,840,21313,1118,5433,6,0,0,1.0,0,0.0,1,0,1.0,0.0,0.0,0,1
15,0,56.15,1.0,840,15975,1096,5473,52,0,1,1.0,0,0.0,0,0,1.0,0.0,0.0,0,1
43,1,19.2,0.0,840,35426,1084,5594,0,0,0,0.0,0,0.0,0,1,0.0,0.0,0.0,0,1
72,1,108.3,0.0,840,30580,1097,4183,25,1,0,0.0,1,1.0,1,1,0.0,0.0,1.0,0,1
40,1,25.25,0.0,840,38818,1082,3217,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,1,1
58,0,45.35,1.0,840,19611,1069,5137,29,1,0,0.0,1,1.0,0,1,1.0,0.0,0.0,0,1
67,0,43.9,0.0,840,54880,1089,6344,17,1,1,0.0,0,1.0,0,0,0.0,1.0,0.0,0,1
31,0,79.3,0.0,840,592,1053,5238,6,0,0,1.0,0,0.0,1,1,1.0,0.0,0.0,1,1
32,0,79.25,0.0,840,9063,1119,2735,18,0,0,0.0,0,1.0,0,1,0.0,0.0,1.0,1,1
21,0,71.05,0.0,840,31422,1124,5138,71,1,1,1.0,1,0.0,0,0,1.0,0.0,0.0,0,1
52,0,53.75,1.0,840,8403,1126,5957,3,1,1,0.0,0,1.0,0,0,1.0,0.0,0.0,0,1
72,1,24.25,0.0,840,854,1131,5897,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,1,1
52,1,44.25,1.0,840,34894,1101,6340,19,1,1,0.0,0,1.0,1,1,1.0,0.0,0.0,0,1
41,0,50.05,0.0,840,20993,1073,2157,12,0,1,0.0,0,1.0,0,0,0.0,1.0,0.0,0,1
41,0,20.15,0.0,840,31373,1075,4982,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
67,1,69.35,0.0,840,23362,1080,5589,24,1,0,1.0,1,0.0,0,1,1.0,0.0,0.0,1,1
16,1,19.35,0.0,588,38091,1122,4146,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,0,1
17,0,19.15,0.0,64,5654,1088,2717,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
35,0,61.0,1.0,14,118,942,4355,30,1,1,1.0,1,0.0,0,1,1.0,0.0,0.0,0,1
58,1,20.5,0.0,35,4796,1284,6186,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,0,1
52,1,50.2,0.0,75,1279,1081,5396,17,0,1,1.0,1,0.0,0,1,1.0,0.0,0.0,0,1
70,0,79.6,0.0,86,3169,1191,5474,28,1,1,0.0,0,1.0,1,0,1.0,0.0,0.0,0,1
19,1,24.9,0.0,116,1477,1066,5396,0,0,0,0.0,0,0.0,0,1,0.0,0.0,0.0,1,1
35,1,106.9,0.0,125,303,1238,5447,56,1,0,0.0,0,1.0,1,1,0.0,0.0,1.0,0,1
32,0,101.35,1.0,146,632,1005,4341,28,0,0,0.0,0,1.0,1,0,0.0,0.0,1.0,1,1
17,1,55.35,0.0,151,86,1011,5465,69,1,0,1.0,0,0.0,0,1,1.0,0.0,0.0,0,1
67,1,50.55,1.0,181,262,1030,5122,28,0,1,1.0,1,0.0,0,1,0.0,1.0,0.0,0,1
9,0,19.5,0.0,184,35808,1200,4883,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
4,0,90.65,1.0,199,282,1018,3559,18,1,1,0.0,0,1.0,0,0,0.0,0.0,1.0,1,1
60,0,79.0,0.0,229,178,973,4807,3,1,1,1.0,0,0.0,1,0,1.0,0.0,0.0,0,1
1,0,19.55,0.0,268,404,930,3718,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
27,1,19.9,0.0,276,19,1243,4870,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,0,1
15,0,87.75,1.0,297,587,1483,5415,59,1,0,0.0,0,1.0,0,0,0.0,0.0,1.0,1,1
41,0,81.3,1.0,336,1351,1116,2299,19,1,0,1.0,0,0.0,0,0,0.0,0.0,1.0,1,1
59,0,44.3,1.0,371,1454,1276,5905,53,0,0,0.0,0,1.0,1,1,1.0,0.0,0.0,0,1
50,1,70.35,1.0,376,76,954,5521,20,0,1,1.0,0,0.0,0,0,0.0,0.0,1.0,0,1
17,1,44.45,1.0,380,23990,981,3522,52,1,1,1.0,0,0.0,0,1,1.0,0.0,0.0,0,1
6,1,49.15,1.0,742,9752,1031,4076,51,1,0,0.0,0,1.0,0,1,1.0,0.0,0.0,0,1
49,0,85.3,1.0,380,17922,1014,4696,23,0,0,1.0,1,0.0,0,1,0.0,0.0,1.0,0,1
59,0,69.1,0.0,402,1931,1283,4765,53,1,0,1.0,0,0.0,1,1,0.0,1.0,0.0,1,1
59,1,20.6,0.0,574,11168,1139,6325,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,0,1
18,0,74.15,1.0,590,1146,1351,2643,20,0,1,1.0,0,0.0,0,0,0.0,0.0,1.0,1,1
10,0,75.05,1.0,597,301,1000,3399,26,0,1,0.0,0,1.0,0,0,0.0,0.0,1.0,1,1
14,0,44.6,1.0,605,776,1196,4612,19,0,1,0.0,0,1.0,0,1,1.0,0.0,0.0,0,1
35,0,21.45,0.0,657,17269,950,3967,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
8,1,43.45,1.0,678,565,980,4184,24,0,0,1.0,0,0.0,0,1,1.0,0.0,0.0,0,1
18,1,20.05,0.0,700,6439,1134,4458,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,0,1
60,1,94.15,1.0,706,1519,1042,6399,76,1,1,0.0,1,1.0,0,1,0.0,0.0,1.0,1,1
6,0,19.55,0.0,713,17782,1133,5980,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
19,1,75.9,0.0,713,28382,1094,4198,57,1,0,1.0,1,0.0,0,0,1.0,0.0,0.0,1,1
53,1,64.15,0.0,721,1254,1132,5570,15,1,1,0.0,1,1.0,0,1,1.0,0.0,0.0,1,1
60,0,110.8,0.0,791,495,1282,5942,14,0,0,1.0,1,0.0,1,1,0.0,0.0,1.0,1,1
13,1,53.45,0.0,184,26971,1202,4335,27,0,1,1.0,0,0.0,0,0,0.0,1.0,0.0,0,1
5,1,69.95,1.0,819,74,1170,3850,16,0,1,1.0,0,0.0,0,1,0.0,0.0,1.0,0,1
13,1,97.0,1.0,926,963,1056,5282,19,0,1,0.0,0,1.0,1,1,0.0,0.0,1.0,0,1
37,0,90.6,0.0,956,28,1127,2546,6,1,0,0.0,1,1.0,1,0,1.0,0.0,0.0,1,1
64,0,73.55,1.0,958,844,1428,5018,22,1,0,1.0,0,0.0,0,0,0.0,0.0,1.0,0,1
61,0,94.35,0.0,975,3193,1188,4676,13,0,0,0.0,1,1.0,1,1,0.0,0.0,1.0,1,1
26,0,19.4,0.0,1050,145,932,4602,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
24,0,19.75,0.0,1077,8812,1379,3455,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,0,1
17,0,54.6,0.0,1102,34967,1148,4590,27,0,1,0.0,0,1.0,1,1,1.0,0.0,0.0,0,1
26,1,29.8,1.0,1102,27786,1166,3746,27,0,0,1.0,0,0.0,0,0,1.0,0.0,0.0,0,1
52,0,103.05,1.0,807,41476,1386,5432,22,0,0,0.0,1,1.0,1,0,0.0,0.0,1.0,1,1
1,0,20.3,0.0,24,21418,1397,5203,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
21,0,35.1,0.0,67,899,1311,2991,4,1,1,1.0,0,0.0,0,0,1.0,0.0,0.0,0,1
67,0,105.7,1.0,78,595,1006,5027,73,0,0,0.0,1,1.0,1,1,0.0,0.0,1.0,1,1
44,1,56.25,0.0,79,269,1558,3918,75,1,1,0.0,0,1.0,0,1,1.0,0.0,0.0,0,1
70,1,60.35,0.0,82,265,1215,4122,47,0,1,0.0,1,1.0,1,1,0.0,1.0,0.0,0,1
56,1,59.8,1.0,137,290,1514,4964,13,1,0,0.0,1,1.0,0,1,1.0,0.0,0.0,0,1
46,1,99.65,0.0,183,2664,1019,4736,18,1,1,1.0,0,0.0,1,1,0.0,0.0,1.0,1,1
63,1,50.65,1.0,217,13840,1383,4847,11,1,0,0.0,0,1.0,0,1,1.0,0.0,0.0,0,1
11,0,60.9,0.0,224,12348,1442,2726,27,0,0,0.0,1,1.0,0,0,1.0,0.0,0.0,0,1
15,1,59.65,0.0,263,1162,1286,3974,59,0,0,0.0,0,1.0,0,1,1.0,0.0,0.0,1,1
72,0,64.7,0.0,266,960,1523,6075,12,1,0,0.0,1,1.0,1,1,1.0,0.0,0.0,0,1
6,1,54.85,1.0,315,1902,1111,5729,48,0,1,0.0,0,1.0,0,1,1.0,0.0,0.0,0,1
63,1,91.35,1.0,339,170,1553,4512,28,0,0,0.0,1,1.0,1,1,0.0,0.0,1.0,1,1
18,1,25.1,0.0,350,373,1480,3675,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,1,1
43,0,34.0,0.0,361,392,1498,5409,21,1,1,0.0,0,1.0,0,1,0.0,1.0,0.0,0,1
15,0,45.9,0.0,363,3357,1333,3572,25,1,1,1.0,1,0.0,0,0,1.0,0.0,0.0,0,1
55,1,20.5,0.0,388,616,1469,5011,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,0,1
70,1,20.35,0.0,316,42239,203,5748,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,0,1
25,0,65.8,0.0,442,911,1490,3962,10,0,0,0.0,1,1.0,1,0,1.0,0.0,0.0,0,1
1,0,24.4,1.0,549,386,1023,4570,29,0,1,1.0,0,0.0,0,0,1.0,0.0,0.0,0,1
26,0,73.05,0.0,595,1586,1309,2753,20,0,0,0.0,1,1.0,1,1,1.0,0.0,0.0,0,1
34,0,64.35,1.0,569,816,1232,3445,7,1,1,0.0,1,1.0,1,0,1.0,0.0,0.0,0,1
19,1,20.5,0.0,580,598,1204,4855,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
62,1,54.75,1.0,614,830,1327,5010,71,1,1,1.0,0,0.0,0,1,1.0,0.0,0.0,0,1
24,0,51.15,1.0,632,431,1217,5796,22,1,0,0.0,0,1.0,0,0,1.0,0.0,0.0,0,1
31,1,54.35,0.0,682,240,1029,3615,71,0,1,1.0,0,0.0,0,1,1.0,0.0,0.0,0,1
63,0,96.0,1.0,726,4931,1337,5016,51,0,0,0.0,1,1.0,1,1,0.0,0.0,1.0,0,1
61,1,61.45,0.0,739,433,1190,5063,26,0,0,0.0,1,1.0,1,1,1.0,0.0,0.0,0,1
18,0,19.65,0.0,805,26438,1413,4695,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
6,1,19.0,0.0,837,459,1292,5518,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
33,0,100.0,1.0,900,88,1548,4643,30,0,0,0.0,1,1.0,1,0,0.0,0.0,1.0,1,1
56,0,98.7,0.0,911,528,1461,5141,18,0,0,0.0,0,1.0,1,1,0.0,0.0,1.0,0,1
23,1,19.8,0.0,918,4231,1193,3058,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
9,0,73.8,1.0,986,405,1319,4895,22,0,0,0.0,0,1.0,0,0,0.0,0.0,1.0,0,1
5,0,20.05,0.0,1053,3749,1530,2483,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
61,0,106.2,1.0,1054,5896,1410,6298,29,1,0,0.0,1,1.0,1,1,0.0,0.0,1.0,1,1
70,1,116.55,0.0,1071,843,1226,6116,71,1,0,1.0,1,0.0,1,1,0.0,0.0,1.0,1,1
15,0,99.7,1.0,1101,9538,1495,4157,15,1,0,0.0,0,1.0,1,0,0.0,0.0,1.0,1,1
8,1,19.7,0.0,19,5096,883,5962,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,0,1
8,1,19.5,0.0,90,1839,907,3598,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,0,1
4,0,29.15,1.0,178,857,817,2657,2,1,0,1.0,0,0.0,0,0,1.0,0.0,0.0,0,1
34,0,55.0,1.0,185,650,824,4027,8,1,1,1.0,1,0.0,0,0,1.0,0.0,0.0,0,1
68,0,90.8,0.0,198,88,886,4265,21,1,0,1.0,1,0.0,1,1,1.0,0.0,0.0,1,1
45,1,51.0,0.0,206,1332,726,4534,19,0,1,0.0,1,1.0,1,1,0.0,1.0,0.0,0,1
22,0,59.05,0.0,269,1177,804,3995,24,1,0,1.0,0,0.0,0,0,1.0,0.0,0.0,1,1
2,0,20.3,0.0,280,132,816,5074,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
70,0,72.95,0.0,340,231,814,6466,25,0,1,0.0,1,1.0,0,1,1.0,0.0,0.0,1,1
10,1,73.55,0.0,418,946,821,4434,26,1,1,1.0,0,0.0,1,0,0.0,1.0,0.0,1,1
72,0,84.3,0.0,458,3093,878,6012,27,1,1,1.0,0,0.0,1,0,1.0,0.0,0.0,1,1
49,1,78.0,1.0,316,42239,203,4200,82,0,1,1.0,1,0.0,1,1,1.0,0.0,0.0,0,1
71,0,106.75,1.0,532,385,845,5610,10,1,0,1.0,1,0.0,1,0,0.0,0.0,1.0,1,1
22,0,19.25,0.0,563,1822,828,2691,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
50,1,20.55,0.0,571,85,876,4878,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,0,1
43,1,20.0,0.0,585,957,780,4882,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,0,1
45,1,24.65,0.0,610,481,854,2194,0,0,0,0.0,0,0.0,0,1,0.0,0.0,0.0,1,1
23,1,23.85,0.0,803,61,844,5945,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,1,1
68,0,25.8,0.0,138,322,867,4747,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,1,1
26,0,59.45,0.0,950,408,852,2074,6,0,1,1.0,0,0.0,0,0,1.0,0.0,0.0,0,1
14,0,20.05,0.0,990,72,909,5728,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
71,0,82.55,0.0,1001,116,729,4668,19,1,0,0.0,0,1.0,1,1,1.0,0.0,0.0,0,1
64,0,81.25,0.0,1012,2595,1115,4761,69,1,1,0.0,1,1.0,0,0,1.0,0.0,0.0,1,1
57,0,74.3,0.0,1068,4158,988,5741,3,1,0,1.0,1,0.0,0,0,1.0,0.0,0.0,0,1
40,1,96.35,1.0,475,4806,795,2004,23,0,0,1.0,1,0.0,0,1,0.0,0.0,1.0,1,1
14,0,66.6,0.0,979,4002,819,3516,11,0,0,1.0,0,0.0,0,1,1.0,0.0,0.0,1,1
2,1,44.5,1.0,701,942,826,5456,19,0,0,0.0,0,1.0,0,1,1.0,0.0,0.0,0,1
5,0,80.1,1.0,554,58198,492,5225,13,0,0,1.0,0,0.0,0,0,0.0,0.0,1.0,0,1
29,1,69.05,0.0,554,67852,512,4459,69,1,1,0.0,0,1.0,0,1,1.0,0.0,0.0,1,1
3,0,20.4,0.0,554,62784,502,5695,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
71,1,19.7,0.0,554,45025,497,4808,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,0,1
9,1,50.1,1.0,554,30852,532,4738,29,0,0,0.0,1,1.0,0,0,0.0,1.0,0.0,0,1
48,0,83.45,1.0,554,101215,481,4250,27,1,0,1.0,1,0.0,1,0,1.0,0.0,0.0,1,1
26,0,86.65,1.0,554,30596,467,4469,48,1,0,1.0,1,0.0,0,0,0.0,0.0,1.0,1,1
9,0,20.15,0.0,554,9732,469,3772,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
46,1,19.4,0.0,554,15140,490,4630,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,0,1
64,1,60.05,0.0,554,47143,518,4120,19,1,0,0.0,0,1.0,1,1,1.0,0.0,0.0,0,1
59,0,20.35,0.0,554,3012,468,5757,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,0,1
7,0,94.05,1.0,554,68701,432,5545,42,0,0,1.0,1,0.0,1,0,0.0,0.0,1.0,0,1
25,0,55.55,1.0,554,41175,586,2950,10,0,1,1.0,0,0.0,0,1,1.0,0.0,0.0,1,1
24,0,20.1,0.0,554,41713,503,5689,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,0,1
10,1,70.3,1.0,554,38415,453,5496,26,1,1,0.0,1,1.0,0,1,0.0,1.0,0.0,1,1
69,0,53.65,1.0,554,46960,439,6092,16,1,0,1.0,1,0.0,0,1,1.0,0.0,0.0,0,1
57,0,20.75,0.0,554,49431,457,6271,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
50,1,103.4,0.0,554,58218,562,5437,22,0,0,0.0,1,1.0,1,1,0.0,0.0,1.0,0,1
28,1,50.8,0.0,554,27799,552,3240,19,1,1,1.0,0,0.0,0,1,1.0,0.0,0.0,0,1
25,0,79.0,0.0,554,56709,498,5263,71,1,0,1.0,1,0.0,1,0,1.0,0.0,0.0,0,1
61,0,96.5,1.0,554,29310,482,5926,2,0,0,0.0,0,1.0,1,1,0.0,0.0,1.0,1,1
2,0,20.1,0.0,554,9805,429,2051,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
51,1,19.4,0.0,554,27866,454,4025,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,0,1
71,1,77.55,1.0,554,64672,447,5097,71,1,1,1.0,0,0.0,1,1,0.0,1.0,0.0,0,1
20,1,20.05,0.0,554,44764,528,2698,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,0,1
6,1,19.85,0.0,554,87383,500,2186,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,0,1
6,0,20.2,0.0,554,39334,569,5029,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
29,0,67.45,0.0,554,49839,542,3152,2,1,1,1.0,1,0.0,0,0,1.0,0.0,0.0,1,1
36,0,18.55,0.0,554,47107,509,5703,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
28,0,29.75,1.0,554,21739,548,5463,14,0,0,1.0,0,0.0,0,0,1.0,0.0,0.0,0,1
63,0,24.2,0.0,554,8115,546,4948,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,1,1
48,1,23.55,0.0,554,44004,494,5019,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,1,1
49,0,20.45,0.0,554,3642,459,6061,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,0,1
72,0,92.3,0.0,554,24511,493,5136,5,1,1,1.0,1,0.0,1,1,1.0,0.0,0.0,1,1
72,1,53.65,0.0,554,55668,443,5498,53,0,1,1.0,1,0.0,1,1,1.0,0.0,0.0,0,1
47,0,39.65,0.0,554,24505,578,4670,3,1,1,1.0,1,0.0,0,0,1.0,0.0,0.0,0,1
1,0,54.65,1.0,554,47534,461,5882,4,0,0,0.0,0,1.0,0,0,1.0,0.0,0.0,0,1
36,0,104.8,1.0,554,55204,579,5319,4,0,0,0.0,1,1.0,1,0,0.0,0.0,1.0,1,1
43,1,29.3,1.0,554,2527,572,4741,53,0,1,1.0,1,0.0,0,1,0.0,1.0,0.0,0,1
38,0,103.65,0.0,554,21,479,2511,27,0,0,0.0,0,1.0,1,0,0.0,0.0,1.0,1,1
0,1,73.35,0.0,66,105285,438,2342,59,0,1,1.0,1,0.0,0,1,1.0,0.0,0.0,1,1
59,0,100.05,0.0,77,21397,573,4521,11,0,0,1.0,1,0.0,1,1,0.0,0.0,1.0,0,1
27,0,20.35,0.0,77,8321,551,4962,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
7,0,23.5,0.0,212,47305,464,5508,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,1,1
36,0,70.7,0.0,212,51387,452,3566,9,0,0,1.0,1,0.0,1,0,1.0,0.0,0.0,1,1
41,1,94.3,1.0,212,29825,465,2196,59,1,0,0.0,1,1.0,0,1,0.0,0.0,1.0,1,1
13,0,29.15,1.0,235,31963,558,2876,28,0,1,0.0,1,1.0,0,0,1.0,0.0,0.0,0,1
19,1,20.85,0.0,235,15195,555,2654,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
60,0,37.7,0.0,267,24908,414,5148,2,1,1,0.0,1,1.0,0,1,0.0,1.0,0.0,0,1
69,0,92.45,0.0,293,16041,568,4452,20,0,0,1.0,1,0.0,0,1,0.0,0.0,1.0,1,1
43,0,44.15,0.0,359,47758,505,2522,11,0,1,0.0,0,1.0,1,0,1.0,0.0,0.0,0,1
11,1,36.05,0.0,359,9960,495,4265,17,1,0,1.0,0,0.0,0,0,1.0,0.0,0.0,0,1
45,0,50.25,1.0,359,26442,516,2036,22,0,0,1.0,0,0.0,0,1,1.0,0.0,0.0,0,1
72,0,109.75,0.0,409,93315,534,5791,17,0,0,1.0,1,0.0,1,1,0.0,0.0,1.0,1,1
12,1,20.3,0.0,437,78114,458,5190,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,0,1
67,1,112.35,0.0,518,33300,536,5427,52,0,0,1.0,1,0.0,1,1,0.0,0.0,1.0,1,1
37,0,94.3,0.0,567,69850,450,2615,58,0,1,1.0,0,0.0,0,1,0.0,0.0,1.0,1,1
39,0,41.15,0.0,575,11,636,3445,73,1,1,0.0,1,1.0,0,0,1.0,0.0,0.0,0,1
41,0,74.65,0.0,575,19630,644,3859,12,1,0,0.0,0,1.0,1,0,1.0,0.0,0.0,1,1
25,0,48.25,1.0,578,33758,560,4284,59,0,0,0.0,0,1.0,1,0,0.0,1.0,0.0,0,1
8,1,76.15,0.0,591,28094,444,4457,14,1,0,1.0,1,0.0,1,0,1.0,0.0,0.0,1,1
71,1,71.1,0.0,716,22548,609,6090,52,1,1,1.0,1,0.0,0,1,1.0,0.0,0.0,1,1
5,0,96.55,1.0,729,24979,570,3787,20,0,1,0.0,1,1.0,1,0,0.0,0.0,1.0,1,1
30,0,79.3,1.0,799,41263,544,2655,18,1,0,1.0,0,0.0,1,0,1.0,0.0,0.0,1,1
40,0,89.6,0.0,809,34191,553,2524,69,0,0,1.0,1,0.0,1,0,0.0,0.0,1.0,0,1
54,0,20.5,0.0,809,37322,545,5946,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
72,0,106.3,1.0,942,96267,446,4634,85,0,0,0.0,1,1.0,1,1,0.0,0.0,1.0,1,1
28,1,100.35,1.0,1000,5451,623,3411,13,0,1,0.0,1,1.0,1,1,0.0,0.0,1.0,0,1
18,1,85.6,0.0,1035,31021,595,5968,28,0,0,0.0,0,1.0,1,1,0.0,0.0,1.0,0,1
59,1,106.15,1.0,770,11264,584,5096,19,0,0,0.0,1,1.0,1,1,0.0,0.0,1.0,1,1
22,1,51.1,0.0,448,37527,540,5329,27,0,0,0.0,0,1.0,0,1,0.0,1.0,0.0,0,1
1,0,19.9,0.0,448,30779,539,4050,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
50,0,99.4,0.0,448,13779,526,6479,18,0,1,0.0,0,1.0,1,1,0.0,0.0,1.0,1,1
48,1,69.7,0.0,891,5221,601,3442,27,1,1,0.0,0,1.0,0,1,1.0,0.0,0.0,0,1
49,1,98.35,1.0,891,11509,602,4325,57,0,0,0.0,1,1.0,1,1,0.0,0.0,1.0,1,1
28,1,85.45,1.0,891,23559,599,4022,12,0,1,0.0,0,1.0,0,1,0.0,0.0,1.0,0,1
13,0,100.75,0.0,891,26099,594,5985,41,0,1,0.0,0,1.0,1,0,0.0,0.0,1.0,1,1
11,0,89.2,1.0,1002,40705,514,3734,29,0,0,0.0,0,1.0,0,0,0.0,0.0,1.0,1,1
72,0,25.75,0.0,1002,34873,533,4413,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,1,1
70,1,84.1,0.0,1072,32050,380,5568,24,0,0,0.0,1,1.0,1,1,1.0,0.0,0.0,1,1
49,1,79.3,0.0,1072,26265,375,6366,14,0,1,0.0,1,1.0,1,1,1.0,0.0,0.0,1,1
46,0,20.05,0.0,1072,37887,371,2942,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
37,0,19.5,0.0,1072,32148,392,3924,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,0,1
72,0,115.15,0.0,492,15505,382,4761,25,1,1,0.0,1,1.0,1,1,0.0,0.0,1.0,1,1
68,1,72.95,0.0,238,47344,381,4499,25,0,0,0.0,0,1.0,1,1,1.0,0.0,0.0,0,1
15,1,19.65,0.0,487,67354,349,5928,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,0,1
24,0,19.55,0.0,491,47568,370,2511,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,1
24,0,89.55,0.0,629,62425,407,5352,52,0,0,0.0,0,1.0,1,0,0.0,0.0,1.0,1,1
27,0,50.35,1.0,680,103214,399,5578,9,1,1,1.0,0,0.0,0,0,1.0,0.0,0.0,0,1
71,1,87.25,0.0,888,16271,389,4135,51,1,1,1.0,1,0.0,1,1,0.0,1.0,0.0,0,1
