gender,under_30,senior_citizen,dependents,country,state,city,longitude,referred_a_friend,phone_service,multiple_lines,internet_type,avg_monthly_gb_download,online_security,online_backup,streaming_music,paperless_billing,payment_method,quarter,churn_label,cltv,tenure_months,device_protection,tech_support,monthly_charges,population
Female,No,No,No,United States,California,Long Beach,-118.129725,No,Yes,No,DSL,59,No,No,Yes,Yes,Bank Withdrawal,Q3,No,6107,52,Yes,No,59.45,31352
Female,No,No,No,United States,California,Long Beach,-118.1486,Yes,Yes,No,Cable,18,No,Yes,No,Yes,Bank Withdrawal,Q3,No,2613,47,No,No,58.6,43467
Female,No,No,No,United States,California,Long Beach,-118.179626,No,Yes,No,Cable,2,No,No,No,No,Credit Card,Q3,No,4790,23,Yes,No,49.7,91664
Male,No,No,Yes,United States,California,Long Beach,-118.179971,Yes,Yes,No,Cable,30,Yes,Yes,No,No,Credit Card,Q3,No,5500,66,Yes,Yes,65.85,49647
Female,Yes,No,No,United States,California,Long Beach,-118.182239,No,Yes,Yes,Fiber Optic,41,No,No,No,Yes,Bank Withdrawal,Q3,No,5777,8,No,No,73.5,31556
Female,Yes,No,Yes,United States,California,Long Beach,-118.199049,Yes,Yes,Yes,Fiber Optic,41,Yes,Yes,Yes,No,Credit Card,Q3,No,6208,71,Yes,Yes,113.65,63136
Male,Yes,No,No,United States,California,Long Beach,-118.11662,Yes,Yes,No,Cable,41,Yes,Yes,No,No,Credit Card,Q3,No,2680,46,Yes,Yes,65.65,38902
Female,Yes,No,No,United States,California,Altadena,-118.142236,No,No,No,DSL,73,Yes,No,Yes,Yes,Bank Withdrawal,Q3,No,4824,66,Yes,Yes,61.35,36243
Female,No,No,No,United States,California,Arcadia,-118.029837,Yes,Yes,Yes,Fiber Optic,13,No,No,No,Yes,Credit Card,Q3,No,2219,42,Yes,Yes,85.9,30028
Female,No,No,No,United States,California,Arcadia,-118.047732,No,Yes,No,Fiber Optic,6,No,No,No,Yes,Credit Card,Q3,No,2296,5,No,Yes,75.65,30933
Male,Yes,No,No,United States,California,La Canada Flintridge,-118.153729,No,Yes,Yes,DSL,47,No,Yes,Yes,No,Credit Card,Q3,No,2064,29,Yes,No,70.9,20200
Female,No,No,Yes,United States,California,Monrovia,-118.000482,Yes,Yes,No,DSL,30,No,Yes,No,No,Credit Card,Q3,No,5580,27,No,No,49.85,41067
Female,Yes,No,Yes,United States,California,Sierra Madre,-118.057505,Yes,Yes,No,,0,No,No,No,No,Credit Card,Q3,No,5306,25,No internet service,No internet service,20.1,10558
Male,No,No,No,United States,California,Sunland,-118.312929,Yes,Yes,Yes,Fiber Optic,13,Yes,Yes,No,Yes,Bank Withdrawal,Q3,No,5586,57,Yes,Yes,103.05,18752
Female,No,No,No,United States,California,Pasadena,-118.165327,No,Yes,No,Fiber Optic,19,No,No,No,Yes,Credit Card,Q3,No,2054,13,No,No,81.9,27891
Male,No,No,Yes,United States,California,Pasadena,-118.128658,No,Yes,Yes,DSL,26,Yes,No,No,Yes,Bank Withdrawal,Q3,No,4756,71,No,No,66.2,23742
Female,No,No,No,United States,California,Glendale,-118.289463,No,Yes,No,,0,No,No,No,No,Bank Withdrawal,Q3,No,3666,1,No internet service,No internet service,19.75,23981
Male,No,No,Yes,United States,California,Glendale,-118.245839,Yes,Yes,Yes,,0,No,No,No,No,Credit Card,Q3,No,6019,50,No internet service,No internet service,24.95,41390
Male,No,No,No,United States,California,Glendale,-118.203869,No,Yes,No,Fiber Optic,2,No,No,Yes,Yes,Bank Withdrawal,Q3,No,5579,1,No,No,89.25,31297
Male,No,No,No,United States,California,Glendale,-118.262922,No,Yes,No,,0,No,No,No,Yes,Credit Card,Q3,No,3056,5,No internet service,No internet service,19.25,9864
Female,No,No,No,United States,California,Glendale,-118.238508,No,Yes,Yes,Fiber Optic,26,Yes,Yes,No,Yes,Bank Withdrawal,Q3,No,4494,66,Yes,Yes,104.55,16910
Female,No,No,Yes,United States,California,La Crescenta,-118.245259,Yes,Yes,No,DSL,23,Yes,Yes,Yes,Yes,Credit Card,Q3,No,4567,49,Yes,Yes,87.2,29110
Male,No,No,Yes,United States,California,Calabasas,-118.68346,Yes,Yes,Yes,,0,No,No,No,Yes,Credit Card,Q3,No,5517,66,No internet service,No internet service,25.7,23661
Male,No,No,Yes,United States,California,Canoga Park,-118.602203,No,Yes,Yes,Fiber Optic,10,No,No,Yes,No,Bank Withdrawal,Q3,No,3157,11,No,No,86.2,23519
Male,Yes,No,No,United States,California,Canoga Park,-118.632656,No,No,No,DSL,48,No,No,No,Yes,Credit Card,Q3,No,2653,28,No,Yes,30.1,49242
Male,No,No,No,United States,California,Winnetka,-118.577563,Yes,Yes,Yes,Fiber Optic,20,Yes,Yes,No,Yes,Bank Withdrawal,Q3,No,6300,65,Yes,No,99.35,43857
Female,No,No,No,United States,California,West Hills,-118.68493,No,Yes,No,,0,No,No,No,Yes,Credit Card,Q3,No,4937,62,No internet service,No internet service,19.2,23637
Female,No,No,No,United States,California,Chatsworth,-118.603883,Yes,Yes,No,,0,No,No,No,No,Bank Withdrawal,Q3,No,4158,2,No internet service,No internet service,20.1,35325
Female,No,No,No,United States,California,Encino,-118.518292,No,Yes,No,,0,No,No,No,No,Credit Card,Q3,No,3746,2,No internet service,No internet service,20.35,27614
Female,No,No,Yes,United States,California,Newbury Park,-118.946262,Yes,Yes,Yes,,0,No,No,No,Yes,Credit Card,Q3,No,4466,55,No internet service,No internet service,25.65,37779
Female,No,No,No,United States,California,Northridge,-118.517588,No,Yes,No,Fiber Optic,27,No,No,Yes,Yes,Bank Withdrawal,Q3,No,4584,30,No,Yes,94.4,32307
Male,No,No,No,United States,California,Porter Ranch,-118.556218,No,Yes,No,Cable,15,Yes,Yes,No,No,Credit Card,Q3,No,5025,17,No,No,56.1,28067
Female,No,No,Yes,United States,California,Pacoima,-118.421314,Yes,Yes,No,Cable,30,Yes,Yes,Yes,No,Bank Withdrawal,Q3,No,3559,16,No,Yes,68.25,97318
Male,Yes,No,No,United States,California,Reseda,-118.540958,No,Yes,Yes,,0,No,No,No,No,Bank Withdrawal,Q3,No,5398,72,No internet service,No internet service,24.75,68018
Male,No,No,No,United States,California,San Fernando,-118.435969,No,Yes,Yes,Fiber Optic,3,No,No,No,Yes,Bank Withdrawal,Q3,No,2062,9,No,No,76.25,33389
Female,No,No,No,United States,California,Sylmar,-118.399841,No,Yes,No,Fiber Optic,4,No,Yes,No,No,Bank Withdrawal,Q3,No,4237,1,No,No,74.35,81986
Male,No,No,Yes,United States,California,North Hills,-118.482296,No,Yes,No,Cable,27,No,Yes,No,No,Bank Withdrawal,Q3,No,2496,23,No,Yes,54.15,57017
Male,Yes,No,Yes,United States,California,Granada Hills,-118.505104,No,Yes,No,,0,No,No,No,No,Bank Withdrawal,Q3,No,4119,8,No internet service,No internet service,19.45,48867
Male,Yes,No,Yes,United States,California,Mission Hills,-118.459744,Yes,No,No,Cable,52,Yes,Yes,No,Yes,Credit Card,Q3,No,3422,19,No,No,34.95,17112
Female,No,No,No,United States,California,Santa Clarita,-118.41459,No,Yes,Yes,Cable,17,Yes,No,No,Yes,Bank Withdrawal,Q3,No,4389,7,No,No,53.65,40077
Male,Yes,No,No,United States,California,Sun Valley,-118.338307,No,Yes,Yes,Fiber Optic,48,Yes,No,Yes,No,Bank Withdrawal,Q3,No,4344,61,Yes,No,104.0,46639
Female,No,No,No,United States,California,Valencia,-118.573726,Yes,Yes,No,Cable,24,Yes,Yes,No,Yes,Credit Card,Q3,No,5779,57,No,Yes,70.35,17846
Male,No,No,Yes,United States,California,Tarzana,-118.548511,No,Yes,No,DSL,29,Yes,No,Yes,No,Credit Card,Q3,No,4442,15,Yes,No,64.85,27424
Female,No,No,No,United States,California,Thousand Oaks,-118.88109,No,Yes,No,,0,No,No,No,No,Credit Card,Q3,No,4639,1,No internet service,No internet service,19.65,42526
Female,No,No,No,United States,California,Westlake Village,-118.894673,No,Yes,No,DSL,4,No,No,No,No,Bank Withdrawal,Q3,No,5790,12,No,No,45.9,18735
Male,No,No,No,United States,California,Thousand Oaks,-118.822796,No,Yes,No,,0,No,No,No,No,Credit Card,Q3,No,6094,54,No internet service,No internet service,20.0,33057
Male,No,No,Yes,United States,California,Woodland Hills,-118.593408,Yes,Yes,No,DSL,19,No,No,No,No,Bank Withdrawal,Q3,No,2114,4,No,No,44.8,25988
Female,Yes,No,No,United States,California,Oak Park,-118.776874,Yes,Yes,No,,0,No,No,No,No,Credit Card,Q3,No,4390,20,No internet service,No internet service,20.35,14814
Female,No,No,Yes,United States,California,Stevenson Ranch,-118.615583,No,No,No,DSL,19,Yes,No,Yes,No,Credit Card,Q3,No,3287,26,No,Yes,45.8,9937
Female,No,No,No,United States,California,Van Nuys,-118.431791,Yes,Yes,Yes,Fiber Optic,20,No,Yes,Yes,Yes,Bank Withdrawal,Q3,No,4163,53,Yes,Yes,108.95,40376
Female,No,No,No,United States,California,Sherman Oaks,-118.463365,No,No,No,DSL,28,Yes,Yes,Yes,No,Credit Card,Q3,No,4146,68,Yes,Yes,64.35,22085
Male,No,No,Yes,United States,California,Van Nuys,-118.448048,Yes,Yes,Yes,DSL,26,Yes,Yes,Yes,Yes,Credit Card,Q3,No,5028,72,Yes,Yes,90.8,51348
Male,No,No,No,United States,California,Van Nuys,-118.490752,No,Yes,Yes,,0,No,No,No,No,Credit Card,Q3,No,4443,12,No internet service,No internet service,24.95,50047
Female,No,No,No,United States,California,Sherman Oaks,-118.432138,Yes,Yes,Yes,Fiber Optic,4,Yes,Yes,No,Yes,Bank Withdrawal,Q3,No,5520,68,No,No,84.7,29387
Female,Yes,No,Yes,United States,California,Encino,-118.486056,No,Yes,No,DSL,71,Yes,No,No,Yes,Credit Card,Q3,No,4798,50,Yes,Yes,70.8,13129
Male,No,No,No,United States,California,Burbank,-118.345928,No,Yes,Yes,DSL,24,No,Yes,No,No,Bank Withdrawal,Q3,No,3259,1,No,No,54.3,29245
Female,Yes,No,Yes,United States,California,North Hollywood,-118.372498,Yes,Yes,Yes,Cable,51,Yes,Yes,Yes,Yes,Credit Card,Q3,No,5991,23,Yes,Yes,91.1,36625
Male,No,No,Yes,United States,California,North Hollywood,-118.364786,No,Yes,No,,0,No,No,No,No,Credit Card,Q3,No,5316,60,No internet service,No internet service,19.95,16996
Female,Yes,No,No,United States,California,Studio City,-118.39275,Yes,Yes,Yes,,0,No,No,No,No,Credit Card,Q3,No,5534,72,No internet service,No internet service,26.45,26157
Male,No,No,No,United States,California,North Hollywood,-118.387125,No,Yes,No,Cable,22,Yes,Yes,No,Yes,Bank Withdrawal,Q3,No,6284,72,Yes,Yes,75.1,45358
Female,No,No,No,United States,California,Rancho Cucamonga,-117.611478,Yes,Yes,Yes,Fiber Optic,24,No,Yes,Yes,Yes,Bank Withdrawal,Q3,No,5065,72,Yes,Yes,110.15,39064
Female,Yes,No,No,United States,California,Baldwin Park,-117.967399,No,Yes,Yes,Fiber Optic,82,No,Yes,Yes,Yes,Bank Withdrawal,Q3,No,4363,51,Yes,Yes,111.5,76890
Female,No,No,Yes,United States,California,Chino Hills,-117.725644,Yes,Yes,Yes,Fiber Optic,19,No,Yes,Yes,Yes,Bank Withdrawal,Q3,No,6319,70,Yes,No,106.5,66754
Male,Yes,No,No,United States,California,Chino,-117.663025,No,Yes,No,,0,No,No,No,Yes,Bank Withdrawal,Q3,No,3643,9,No internet service,No internet service,19.9,75319
Male,No,No,Yes,United States,California,Claremont,-117.717863,Yes,Yes,Yes,Fiber Optic,57,Yes,Yes,Yes,Yes,Credit Card,Q3,No,4952,59,No,Yes,111.1,34716
Male,No,No,Yes,United States,California,Covina,-117.906736,No,Yes,No,Cable,17,No,No,Yes,No,Credit Card,Q3,No,2584,3,No,Yes,70.7,33817
Female,No,No,No,United States,California,Covina,-117.853935,No,Yes,Yes,Fiber Optic,30,Yes,Yes,No,No,Bank Withdrawal,Q3,No,5135,37,Yes,No,91.2,25068
Male,No,No,No,United States,California,Rancho Cucamonga,-117.57882,No,Yes,No,Cable,30,Yes,Yes,No,No,Bank Withdrawal,Q3,No,3183,37,Yes,Yes,65.6,51970
Female,Yes,No,Yes,United States,California,El Monte,-118.01462,Yes,Yes,No,DSL,69,Yes,Yes,No,No,Bank Withdrawal,Q3,No,5723,14,No,Yes,59.45,62660
Male,No,No,No,United States,California,South El Monte,-118.053753,Yes,Yes,Yes,Fiber Optic,22,Yes,Yes,Yes,Yes,Credit Card,Q3,No,6258,72,No,Yes,109.95,45645
Male,Yes,No,Yes,United States,California,Glendora,-117.855059,Yes,No,No,DSL,82,Yes,Yes,No,No,Credit Card,Q3,No,4710,72,Yes,No,38.5,25135
Female,No,No,No,United States,California,Rowland Heights,-117.897367,No,Yes,Yes,,0,No,No,No,Yes,Credit Card,Q3,No,5594,10,No internet service,No internet service,24.5,46342
Male,No,No,Yes,United States,California,La Verne,-117.770299,Yes,Yes,No,,0,No,No,No,Yes,Credit Card,Q3,No,4890,0,No internet service,No internet service,19.7,35530
Male,No,No,No,United States,California,Mira Loma,-117.535395,No,Yes,No,,0,No,No,No,No,Credit Card,Q3,No,5370,1,No internet service,No internet service,20.6,18980
Female,No,No,No,United States,California,Monterey Park,-118.147037,No,Yes,No,DSL,25,Yes,No,No,No,Credit Card,Q3,No,2810,29,Yes,Yes,58.0,33280
Female,No,No,No,United States,California,Mt Baldy,-117.662032,No,Yes,Yes,DSL,28,Yes,Yes,No,Yes,Bank Withdrawal,Q3,No,3033,8,Yes,No,65.5,47
Male,No,No,No,United States,California,Ontario,-117.591528,Yes,Yes,Yes,,0,No,No,No,No,Bank Withdrawal,Q3,No,6015,61,No internet service,No internet service,25.45,56280
Male,No,No,Yes,United States,California,Montclair,-117.698319,Yes,Yes,Yes,Fiber Optic,12,No,Yes,Yes,Yes,Credit Card,Q3,No,4750,72,Yes,No,104.45,34447
Male,No,No,Yes,United States,California,Ontario,-117.605618,Yes,Yes,No,,0,No,No,No,Yes,Bank Withdrawal,Q3,No,5209,12,No internet service,No internet service,21.15,49474
Male,Yes,No,No,United States,California,Diamond Bar,-117.807874,No,Yes,Yes,Fiber Optic,48,No,No,Yes,No,Bank Withdrawal,Q3,No,4329,7,No,No,96.2,46532
Male,Yes,No,No,United States,California,Pomona,-117.756106,No,Yes,No,DSL,26,No,No,No,Yes,Credit Card,Q3,No,5457,9,No,No,44.4,69974
Male,No,No,Yes,United States,California,Pomona,-117.785168,Yes,Yes,Yes,Fiber Optic,23,No,No,Yes,No,Bank Withdrawal,Q3,No,4777,58,Yes,Yes,94.35,36057
Male,No,No,Yes,United States,California,San Dimas,-117.815532,Yes,Yes,No,,0,No,No,No,No,Credit Card,Q3,No,5113,2,No internet service,No internet service,20.3,33878
Female,Yes,No,No,United States,California,San Gabriel,-118.095645,Yes,Yes,Yes,Fiber Optic,76,Yes,No,Yes,No,Bank Withdrawal,Q3,No,4078,40,Yes,No,105.75,38041
Male,No,No,No,United States,California,Temple City,-118.055848,No,Yes,Yes,Fiber Optic,6,Yes,No,No,Yes,Bank Withdrawal,Q3,No,4544,9,No,No,81.15,32718
Male,No,No,No,United States,California,Upland,-117.655583,No,Yes,No,Fiber Optic,15,No,Yes,No,Yes,Bank Withdrawal,Q3,No,5549,41,No,Yes,89.55,23331
Female,Yes,No,No,United States,California,Upland,-117.660934,No,Yes,No,Cable,42,No,Yes,No,Yes,Credit Card,Q3,No,4020,26,Yes,No,54.75,48827
Female,Yes,No,No,United States,California,Walnut,-117.85492,Yes,Yes,No,Cable,59,No,Yes,No,Yes,Credit Card,Q3,No,3160,33,No,Yes,53.75,45118
Male,No,No,Yes,United States,California,West Covina,-117.937007,Yes,Yes,No,Fiber Optic,17,No,Yes,Yes,No,Credit Card,Q3,No,4437,68,Yes,Yes,105.75,44099
Male,No,No,No,United States,California,West Covina,-117.898722,No,Yes,No,Cable,26,No,Yes,Yes,Yes,Bank Withdrawal,Q3,No,5151,55,No,Yes,64.2,31622
Male,No,No,No,United States,California,Alhambra,-118.145959,No,Yes,No,Fiber Optic,2,No,No,Yes,Yes,Credit Card,Q3,No,4446,19,No,Yes,87.7,30635
Female,No,No,No,United States,California,Alpine,-116.703729,No,Yes,Yes,Fiber Optic,8,No,No,Yes,Yes,Credit Card,Q3,No,5470,45,Yes,No,89.3,16486
Female,No,No,Yes,United States,California,Bonita,-117.00232,No,Yes,No,,0,No,No,No,Yes,Credit Card,Q3,No,5219,70,No internet service,No internet service,20.15,17389
Female,No,No,No,United States,California,Chula Vista,-117.054989,Yes,Yes,No,,0,No,No,No,Yes,Bank Withdrawal,Q3,No,5453,12,No internet service,No internet service,20.05,74025
Male,Yes,No,Yes,United States,California,Chula Vista,-117.059459,No,No,No,Cable,71,Yes,Yes,Yes,No,Credit Card,Q3,No,5592,72,Yes,Yes,67.2,71126
Male,No,No,No,United States,California,Chula Vista,-116.985026,No,Yes,Yes,Fiber Optic,8,No,No,Yes,No,Bank Withdrawal,Q3,No,5674,12,No,No,94.55,12884
Male,No,No,Yes,United States,California,Dulzura,-116.687855,Yes,Yes,Yes,Fiber Optic,75,Yes,Yes,Yes,No,Credit Card,Q3,No,5035,70,Yes,Yes,114.75,727
Female,No,No,No,United States,California,Guatay,-116.561917,No,Yes,Yes,Fiber Optic,59,No,No,No,Yes,Bank Withdrawal,Q3,No,2421,31,No,No,76.05,796
Female,Yes,No,No,United States,California,La Mesa,-117.01611,No,Yes,Yes,Fiber Optic,85,Yes,No,Yes,Yes,Bank Withdrawal,Q3,No,4460,33,No,No,90.65,24005
Female,No,No,No,United States,California,Mount Laguna,-116.444601,No,Yes,Yes,DSL,9,Yes,No,Yes,No,Bank Withdrawal,Q3,No,4244,59,No,Yes,68.7,81
Female,No,No,No,United States,California,Potrero,-116.593605,No,Yes,Yes,Fiber Optic,15,No,Yes,No,Yes,Bank Withdrawal,Q3,No,5868,66,No,No,88.9,905
Male,Yes,No,Yes,United States,California,Spring Valley,-116.994608,Yes,Yes,No,DSL,76,Yes,No,No,Yes,Credit Card,Q3,No,3483,37,Yes,Yes,58.75,56100
Male,No,No,Yes,United States,California,Tecate,-116.636816,Yes,Yes,Yes,DSL,53,Yes,No,Yes,No,Bank Withdrawal,Q3,No,4667,69,Yes,Yes,86.9,91
Male,No,No,No,United States,California,Bonsall,-117.202895,No,Yes,No,DSL,25,No,Yes,No,Yes,Credit Card,Q3,No,2385,10,No,No,59.65,3849
Male,No,No,Yes,United States,California,Cardiff By The Sea,-117.272254,No,Yes,No,DSL,17,No,No,Yes,No,Credit Card,Q3,No,3660,13,No,No,66.4,10375
Female,No,No,Yes,United States,California,Carlsbad,-117.258203,Yes,Yes,No,,0,No,No,No,No,Bank Withdrawal,Q3,No,4554,69,No internet service,No internet service,20.15,43161
Male,No,No,Yes,United States,California,El Cajon,-116.969082,Yes,Yes,No,DSL,15,Yes,No,No,No,Credit Card,Q3,No,4258,46,Yes,Yes,56.9,55277
Female,No,No,Yes,United States,California,Encinitas,-117.25665,Yes,Yes,Yes,Fiber Optic,11,Yes,No,Yes,Yes,Credit Card,Q3,No,5012,56,Yes,Yes,109.6,47126
Male,Yes,No,Yes,United States,California,Escondido,-117.033814,No,Yes,Yes,,0,No,No,No,No,Credit Card,Q3,No,5114,70,No internet service,No internet service,25.15,49281
Female,No,No,Yes,United States,California,Escondido,-117.116916,Yes,Yes,Yes,Cable,18,No,No,Yes,Yes,Bank Withdrawal,Q3,No,3555,33,Yes,Yes,79.15,43436
Female,No,No,Yes,United States,California,Escondido,-116.967221,Yes,Yes,Yes,Cable,27,Yes,Yes,No,No,Credit Card,Q3,No,6063,72,No,Yes,66.75,48690
Female,No,No,Yes,United States,California,Escondido,-117.134275,No,Yes,No,Cable,26,No,No,No,No,Credit Card,Q3,No,3749,19,No,Yes,48.8,17944
Female,No,No,No,United States,California,La Jolla,-117.25034,Yes,Yes,No,Cable,27,No,Yes,Yes,Yes,Credit Card,Q3,No,5617,71,Yes,Yes,80.7,42617
Male,Yes,No,No,United States,California,Oceanside,-117.420557,No,Yes,No,,0,No,No,No,No,Credit Card,Q3,No,4801,1,No internet service,No internet service,20.55,98239
Female,No,No,No,United States,California,Oceanside,-117.285879,No,Yes,Yes,Fiber Optic,7,Yes,Yes,Yes,Yes,Credit Card,Q3,No,4785,61,Yes,Yes,115.1,46893
Female,No,No,Yes,United States,California,Pala,-117.072619,Yes,No,No,Cable,19,Yes,Yes,Yes,No,Bank Withdrawal,Q3,No,6420,71,No,Yes,59.7,1831
Female,No,No,No,United States,California,Palomar Mountain,-116.823091,Yes,Yes,Yes,Fiber Optic,15,No,Yes,No,No,Credit Card,Q3,No,4480,68,Yes,No,86.45,234
Male,No,No,No,United States,California,Pauma Valley,-116.940501,No,No,No,DSL,18,No,No,No,No,Credit Card,Q3,No,3007,46,Yes,Yes,33.7,2615
Male,Yes,No,No,United States,California,Poway,-117.013454,No,Yes,Yes,Fiber Optic,48,Yes,No,No,No,Bank Withdrawal,Q3,No,3957,33,No,No,80.1,47969
Female,No,No,Yes,United States,California,Ramona,-116.833922,Yes,Yes,Yes,Fiber Optic,17,Yes,Yes,Yes,Yes,Bank Withdrawal,Q3,No,4190,53,Yes,Yes,104.05,33104
Female,No,No,No,United States,California,Rancho Santa Fe,-117.200617,No,No,No,DSL,24,Yes,No,No,Yes,Credit Card,Q3,No,5281,57,Yes,Yes,41.1,7615
Female,No,No,Yes,United States,California,San Marcos,-117.170863,Yes,Yes,No,,0,No,No,No,Yes,Bank Withdrawal,Q3,No,5646,54,No internet service,No internet service,20.35,52664
Female,No,No,Yes,United States,California,Valley Center,-116.986079,Yes,Yes,No,DSL,22,No,Yes,Yes,Yes,Bank Withdrawal,Q3,No,3137,10,No,Yes,65.5,14575
Male,No,No,Yes,United States,California,Vista,-117.242761,No,No,No,DSL,25,Yes,Yes,No,Yes,Bank Withdrawal,Q3,No,3176,43,Yes,No,40.45,62036
Female,No,No,No,United States,California,Warner Springs,-116.626907,Yes,Yes,No,DSL,27,Yes,No,Yes,Yes,Bank Withdrawal,Q3,No,3972,43,Yes,Yes,78.8,1205
Male,Yes,No,Yes,United States,California,San Diego,-117.171346,Yes,Yes,No,Fiber Optic,59,No,No,Yes,Yes,Bank Withdrawal,Q3,No,4142,1,No,No,90.1,27505
Female,No,No,No,United States,California,San Diego,-117.117462,No,Yes,No,DSL,22,Yes,No,Yes,Yes,Credit Card,Q3,No,4631,69,Yes,Yes,82.45,47140
Female,No,No,No,United States,California,San Diego,-117.166877,Yes,Yes,No,,0,No,No,No,No,Credit Card,Q3,No,5974,61,No internet service,No internet service,20.25,30202
Male,No,No,No,United States,California,San Diego,-117.127409,Yes,Yes,Yes,DSL,17,Yes,Yes,No,No,Bank Withdrawal,Q3,No,2168,43,No,Yes,66.25,47689
Male,No,No,No,United States,California,San Diego,-117.243453,Yes,Yes,No,Fiber Optic,14,No,No,Yes,No,Credit Card,Q3,No,5955,56,No,No,89.7,27959
Female,Yes,No,No,United States,California,San Diego,-117.142454,Yes,No,No,Cable,46,Yes,Yes,Yes,No,Bank Withdrawal,Q3,No,4858,70,Yes,Yes,64.55,11650
Male,Yes,No,Yes,United States,California,San Diego,-117.19938,Yes,Yes,Yes,Fiber Optic,59,No,Yes,No,Yes,Bank Withdrawal,Q3,No,5542,49,Yes,No,93.65,24169
Female,Yes,No,Yes,United States,California,San Diego,-117.116587,Yes,Yes,No,DSL,59,Yes,Yes,Yes,No,Credit Card,Q3,No,4343,32,Yes,Yes,73.6,47431
Male,No,No,Yes,United States,California,San Diego,-117.07245,No,Yes,No,Cable,27,Yes,Yes,No,No,Credit Card,Q3,No,5447,37,No,Yes,61.45,56887
Female,No,No,No,United States,California,San Diego,-117.122565,Yes,Yes,No,Fiber Optic,5,Yes,Yes,Yes,Yes,Credit Card,Q3,No,4328,69,No,Yes,106.4,33083
Female,Yes,No,No,United States,California,San Diego,-117.199424,Yes,Yes,No,Cable,48,No,Yes,Yes,No,Bank Withdrawal,Q3,No,3350,26,Yes,Yes,81.9,51213
Female,No,No,Yes,United States,California,Coronado,-117.186612,Yes,Yes,Yes,Fiber Optic,30,No,Yes,Yes,Yes,Credit Card,Q3,No,4605,58,Yes,No,105.2,24093
Male,Yes,No,No,United States,California,San Diego,-117.027095,No,Yes,Yes,Cable,85,No,No,No,No,Bank Withdrawal,Q3,No,3398,24,No,Yes,54.6,21866
Male,Yes,No,Yes,United States,California,San Diego,-117.060993,Yes,Yes,No,,0,No,No,No,No,Bank Withdrawal,Q3,No,3629,5,No internet service,No internet service,20.55,25569
Female,Yes,No,Yes,United States,California,San Diego,-117.209774,Yes,Yes,No,,0,No,No,No,No,Credit Card,Q3,No,5045,30,No internet service,No internet service,19.7,34902
